transaction_id,customer_id,transaction_date,period,days_from_launch,post_flag,ramp_flag,campaign_flag,country,device_type,customer_tenure,risk_tier,transaction_value_usd,verification_completed,verification_time_seconds,manual_review,payment_declined,support_contact,fraud_confirmed
TXN0043127,CUST008739,2026-04-20,Post,19,1,0,0,BR,Mobile,Existing,Medium,126.08,1,70.82,0,0,0,0
TXN0061540,CUST001419,2026-05-19,Post,48,1,0,0,US,Mobile,New,Medium,39.18,0,37.59,0,0,0,0
TXN0059133,CUST009656,2026-05-15,Post,44,1,0,0,US,Mobile,New,Medium,60.63,1,210.22,0,0,0,0
TXN0042718,CUST021826,2026-04-19,Post,18,1,0,0,US,Mobile,Existing,Low,313.8,1,26.74,0,0,0,0
TXN0058402,CUST024875,2026-05-14,Post,43,1,0,0,US,Mobile,Existing,Medium,97.55,0,61.97,0,0,0,0
TXN0064783,CUST015847,2026-05-25,Post,54,1,0,0,MX,Desktop,New,Low,28.7,1,89.88,0,0,0,1
TXN0026234,CUST009468,2026-03-21,Pre,-11,0,0,0,BR,Mobile,New,Low,160.22,0,114.15,0,1,0,0
TXN0006178,CUST008940,2026-02-12,Pre,-48,0,0,0,BR,Mobile,New,Low,49.36,1,32.52,0,0,0,0
TXN0064496,CUST006222,2026-05-24,Post,53,1,0,0,BR,Mobile,New,Medium,120.38,0,141.45,1,0,0,0
TXN0007656,CUST006837,2026-02-15,Pre,-45,0,0,0,US,Desktop,New,Low,166.21,1,198.79,0,0,0,0
TXN0018964,CUST021628,2026-03-08,Pre,-24,0,0,0,US,Mobile,New,Medium,157.6,1,41.49,0,0,0,0
TXN0017050,CUST016988,2026-03-04,Pre,-28,0,0,0,BR,Mobile,Existing,Medium,131.17,1,85.14,0,0,0,0
TXN0021762,CUST018840,2026-03-13,Pre,-19,0,0,0,CR,Mobile,New,High,178.71,0,257.67,1,1,0,0
TXN0044606,CUST005658,2026-04-22,Post,21,1,0,0,US,Mobile,New,Medium,46.61,1,56.88,1,0,0,0
TXN0061903,CUST017704,2026-05-20,Post,49,1,0,0,US,Mobile,Existing,Medium,18.25,1,40.3,0,0,0,0
TXN0030354,CUST010320,2026-03-29,Pre,-3,0,0,0,US,Desktop,Existing,Medium,16.15,1,144.04,1,0,0,0
TXN0058848,CUST022037,2026-05-14,Post,43,1,0,0,US,Desktop,Existing,High,106.18,1,54.89,0,1,0,0
TXN0042201,CUST013194,2026-04-18,Post,17,1,0,0,CR,Mobile,Existing,High,38.83,1,109.84,1,0,0,0
TXN0053334,CUST021906,2026-05-06,Post,35,1,0,1,US,Mobile,New,Medium,199.91,1,49.38,0,0,0,0
TXN0046982,CUST009184,2026-04-27,Post,26,1,0,0,US,Mobile,Existing,Medium,28.53,1,153.3,1,0,0,0
TXN0032297,CUST003104,2026-04-01,Post,0,1,1,0,US,Desktop,Existing,Medium,35.68,1,152.16,1,0,0,0
TXN0005151,CUST012613,2026-02-10,Pre,-50,0,0,0,US,Mobile,Existing,Low,56.1,0,120.55,0,0,0,0
TXN0048625,CUST009804,2026-04-29,Post,28,1,0,0,US,Desktop,New,Medium,36.02,1,51.66,0,0,0,0
TXN0055457,CUST021964,2026-05-09,Post,38,1,0,1,MX,Desktop,New,Low,28.45,1,88.53,1,0,0,0
TXN0027924,CUST021779,2026-03-24,Pre,-8,0,0,0,US,Desktop,Existing,Medium,42.09,1,132.69,1,0,0,0
TXN0053144,CUST001279,2026-05-06,Post,35,1,0,1,MX,Mobile,New,Medium,42.21,1,70.85,0,0,1,0
TXN0033179,CUST010444,2026-04-03,Post,2,1,1,0,US,Mobile,Existing,Low,140.14,1,40.93,0,0,0,0
TXN0017550,CUST001474,2026-03-05,Pre,-27,0,0,0,US,Mobile,Existing,Low,121.45,1,70.15,0,0,0,0
TXN0013998,CUST010774,2026-02-27,Pre,-33,0,0,0,cr,Mobile,Existing,Medium,101.31,1,233.73,1,0,0,1
TXN0032436,CUST011381,2026-04-01,Post,0,1,1,0,US,Mobile,Existing,Medium,225.97,1,27.52,0,0,0,0
TXN0008172,CUST020373,2026-02-16,Pre,-44,0,0,0,CR,Mobile,Existing,Medium,89.48,1,141.87,1,1,0,0
TXN0043331,CUST011476,2026-04-20,Post,19,1,0,0,US,Mobile,New,Low,103.22,1,42.69,0,0,0,0
TXN0062390,CUST004613,2026-05-21,Post,50,1,0,0,US,Mobile,New,Low,154.81,0,49.35,0,0,0,0
TXN0007585,CUST013993,2026-02-15,Pre,-45,0,0,0,US,Desktop,New,Low,79.04,1,135.86,1,0,0,0
TXN0018489,CUST025792,2026-03-07,Pre,-25,0,0,0,US,Mobile,New,Medium,82.63,1,178.97,1,0,0,0
TXN0007920,CUST018031,2026-02-16,Pre,-44,0,0,0,US,Mobile,New,Low,112.05,0,97.25,0,0,0,0
TXN0054922,CUST006175,2026-05-08,Post,37,1,0,1,US,Desktop,Existing,Medium,61.82,1,33.21,0,0,0,0
TXN0039009,CUST003190,2026-04-13,Post,12,1,0,0,US,Mobile,New,Low,35.65,1,19.71,0,0,0,0
TXN0020117,CUST011338,2026-03-10,Pre,-22,0,0,0,US,Desktop,Existing,Low,279.74,1,77.83,0,0,0,0
TXN0044167,CUST013399,2026-04-22,Post,21,1,0,0,US,Desktop,Existing,Medium,144.15,0,60.1,1,0,0,0
TXN0014419,CUST007999,2026-02-27,Pre,-33,0,0,0,BR,Mobile,New,High,36.46,1,164.76,1,0,0,0
TXN0045355,CUST022895,2026-04-24,Post,23,1,0,0,US,Desktop,New,High,22.18,1,129.42,0,0,0,0
TXN0039225,CUST002696,2026-04-13,Post,12,1,0,0,CR,Mobile,New,Low,252.11,1,30.42,0,0,0,0
TXN0036623,CUST016805,2026-04-09,Post,8,1,0,0,BR,Desktop,New,High,95.01,1,133.05,1,1,0,0
TXN0018302,CUST013197,2026-03-06,Pre,-26,0,0,0,MX,Desktop,Existing,Medium,105.04,1,110.24,0,0,0,0
TXN0033970,CUST015738,2026-04-04,Post,3,1,1,0,US,Desktop,Existing,Low,90.1,1,72.94,0,0,0,0
TXN0056952,CUST003238,2026-05-11,Post,40,1,0,0,US,Desktop,Existing,High,27.68,1,155.42,1,0,0,0
TXN0011716,CUST002797,2026-02-23,Pre,-37,0,0,0,BR,Mobile,New,Low,239.85,1,41.79,0,0,0,0
TXN0037210,CUST022896,2026-04-10,Post,9,1,0,0,US,Mobile,Existing,Medium,26.1,1,33.48,0,0,0,0
TXN0016621,CUST016836,2026-03-04,Pre,-28,0,0,0,US,Mobile,New,Low,356.07,1,146.51,0,0,0,0
TXN0024197,CUST021153,2026-03-18,Pre,-14,0,0,0,CR,Mobile,New,Medium,71.35,0,117.24,0,0,0,0
TXN0044527,CUST004068,2026-04-22,Post,21,1,0,0,US,Mobile,New,Low,36.44,1,80.51,0,0,0,0
TXN0052552,CUST011759,2026-05-05,Post,34,1,0,1,US,Mobile,New,Medium,73.35,1,165.83,0,0,0,0
TXN0007155,CUST002274,2026-02-14,Pre,-46,0,0,0,MX,Desktop,New,Medium,59.75,1,26.71,0,1,0,0
TXN0034696,CUST016130,2026-04-06,Post,5,1,1,0,US,Mobile,New,Medium,40.74,1,40.83,0,0,0,0
TXN0039429,CUST008650,2026-04-14,Post,13,1,0,0,MX,Mobile,Existing,Low,34.85,1,45.53,0,0,0,0
TXN0040107,CUST015232,2026-04-15,Post,14,1,0,0,MX,Desktop,Existing,Medium,255.56,1,75.28,0,0,0,0
TXN0029583,CUST017976,2026-03-27,Pre,-5,0,0,0,BR,Desktop,New,Low,147.34,1,114.06,0,0,0,0
TXN0063081,CUST016919,2026-05-22,Post,51,1,0,0,MX,Desktop,Existing,Low,76.07,1,117.05,0,0,0,0
TXN0010895,CUST010004,2026-02-21,Pre,-39,0,0,0,US,Desktop,Existing,Low,134.87,1,112.05,0,0,0,0
TXN0029625,CUST009677,2026-03-27,Pre,-5,0,0,0,US,Mobile,Existing,Medium,134.56,1,109.21,0,0,0,0
TXN0061378,CUST004417,2026-05-19,Post,48,1,0,0,US,Mobile,Existing,Medium,29.31,1,55.41,0,0,0,0
TXN0044291,CUST024158,2026-04-22,Post,21,1,0,0,US,Mobile,New,Low,40.44,0,46.38,0,0,0,0
TXN0038008,CUST023463,2026-04-11,Post,10,1,0,0,US,Mobile,Existing,Low,11.28,0,66.71,0,0,0,0
TXN0067322,CUST002133,2026-05-29,Post,58,1,0,0,US,Mobile,Existing,Medium,160.69,1,87.29,1,0,0,0
TXN0053714,CUST002386,2026-05-07,Post,36,1,0,1,mx,Desktop,New,Low,102.72,1,32.41,0,0,0,0
TXN0039103,CUST021912,2026-04-13,Post,12,1,0,0,BR,Mobile,Existing,High,29.9,0,131.6,0,0,0,0
TXN0040534,CUST023017,2026-04-15,Post,14,1,0,0,MX,Desktop,New,Medium,12.68,1,90.07,0,0,0,0
TXN0053202,CUST008472,2026-05-06,Post,35,1,0,1,BR,Mobile,New,Medium,95.16,1,172.67,0,0,0,0
TXN0050026,CUST018321,2026-05-02,Post,31,1,0,0,MX,Mobile,New,Medium,252.51,0,44.58,0,0,0,0
TXN0049173,CUST012446,2026-04-30,Post,29,1,0,0,US,Mobile,Existing,Low,296.27,1,59.06,0,0,0,0
TXN0043143,CUST014848,2026-04-20,Post,19,1,0,0,US,Mobile,New,Low,202.1,1,45.85,0,0,0,0
TXN0013997,CUST020018,2026-02-27,Pre,-33,0,0,0,MX,Desktop,Existing,Low,35.72,1,199.49,1,0,0,0
TXN0062275,CUST024506,2026-05-20,Post,49,1,0,0,MX,Mobile,New,Medium,268.6,1,49.71,0,0,0,0
TXN0066503,CUST010754,2026-05-27,Post,56,1,0,0,US,Mobile,New,Low,249.78,1,31.98,0,0,0,0
TXN0033323,CUST013245,2026-04-03,Post,2,1,1,0,MX,Mobile,Existing,Low,20.32,1,43.34,0,0,0,0
TXN0055750,CUST001357,2026-05-10,Post,39,1,0,1,US,Mobile,Existing,Medium,106.01,1,45.34,0,0,0,0
TXN0001707,CUST013839,2026-02-04,Pre,-56,0,0,0,BR,Mobile,New,Medium,39.82,1,97.89,0,0,0,0
TXN0043292,CUST016893,2026-04-20,Post,19,1,0,0,MX,Desktop,Existing,Medium,533.65,0,24.37,0,0,0,0
TXN0064991,CUST012097,2026-05-25,Post,54,1,0,0,US,Mobile,New,Low,161.17,1,7283.0,1,0,0,0
TXN0044228,CUST022753,2026-04-22,Post,21,1,0,0,US,Mobile,New,High,290.97,1,174.42,1,0,0,0
TXN0061594,CUST007115,2026-05-19,Post,48,1,0,0,US,Mobile,Existing,High,113.94,1,122.35,0,0,1,1
TXN0024816,CUST024185,2026-03-19,Pre,-13,0,0,0,MX,Desktop,Existing,Low,44.11,1,-5.0,0,0,0,0
TXN0066853,CUST013399,2026-05-28,Post,57,1,0,0,CR,Mobile,New,Low,109.71,1,37.81,0,0,0,0
TXN0034366,CUST019162,2026-04-05,Post,4,1,1,0,BR,Desktop,New,Medium,160.49,1,58.13,0,0,0,0
TXN0065620,CUST021779,2026-05-26,Post,55,1,0,0,US,Mobile,New,Medium,112.07,1,96.76,0,1,0,0
TXN0022286,CUST003148,2026-03-14,Pre,-18,0,0,0,CR,Mobile,New,Medium,105.98,1,67.68,0,0,0,0
TXN0039814,CUST023337,2026-04-14,Post,13,1,0,0,BR,Mobile,New,Low,32.76,1,39.32,0,0,0,0
TXN0009728,CUST004596,2026-02-19,Pre,-41,0,0,0,BR,Desktop,Existing,Low,59.62,0,109.01,1,0,0,0
TXN0061330,CUST024063,2026-05-19,Post,48,1,0,0,MX,Mobile,Existing,Medium,94.73,1,119.17,0,0,0,0
TXN0065140,CUST004129,2026-05-25,Post,54,1,0,0,US,Mobile,Existing,Low,150.5,1,63.02,0,0,0,0
TXN0059095,CUST022662,2026-05-15,Post,44,1,0,0,US,Desktop,Existing,Medium,195.09,1,64.83,0,0,0,0
TXN0060795,CUST013151,2026-05-18,Post,47,1,0,0,MX,Desktop,Existing,Medium,47.32,1,94.5,1,1,0,0
TXN0041405,CUST016491,2026-04-17,Post,16,1,0,0,BR,Mobile,New,Low,196.27,1,36.82,0,0,0,0
TXN0029983,CUST009830,2026-03-28,Pre,-4,0,0,0,BR,Mobile,Existing,Low,152.47,1,35.73,0,0,0,0
TXN0000251,CUST006248,2026-02-01,Pre,-59,0,0,0,US,Desktop,Existing,Low,20.47,1,104.32,1,0,0,0
TXN0030941,CUST012994,2026-03-30,Pre,-2,0,0,0,MX,Mobile,New,Low,401.67,1,70.92,0,0,0,0
TXN0009640,CUST008670,2026-02-19,Pre,-41,0,0,0,BR,Desktop,Existing,Low,18.62,1,52.64,0,0,0,0
TXN0036015,CUST013535,2026-04-08,Post,7,1,0,0,US,Mobile,New,Low,22.58,0,39.79,0,1,0,1
TXN0005530,CUST008474,2026-02-11,Pre,-49,0,0,0,US,Desktop,Existing,Medium,474.67,1,108.94,0,0,0,0
TXN0028120,CUST023772,2026-03-25,Pre,-7,0,0,0,US,Mobile,New,Low,230.24,1,143.97,1,0,0,0
TXN0012170,CUST025787,2026-02-23,Pre,-37,0,0,0,US,Desktop,Existing,Low,385.7,1,122.57,0,0,0,0
TXN0039136,CUST010499,2026-04-13,Post,12,1,0,0,MX,Mobile,New,Low,72.02,1,68.88,0,0,0,0
TXN0049237,CUST000125,2026-04-30,Post,29,1,0,0,MX,Mobile,Existing,Low,60.31,1,29.16,0,0,0,0
TXN0004373,CUST008491,2026-02-09,Pre,-51,0,0,0,MX,Desktop,New,Low,188.54,1,100.44,0,0,0,0
TXN0051594,CUST022185,2026-05-04,Post,33,1,0,1,MX,Mobile,New,Medium,87.53,1,133.14,0,1,0,0
TXN0037267,CUST015297,2026-04-10,Post,9,1,0,0,US,Mobile,New,Low,80.2,1,68.38,0,0,0,0
TXN0014745,CUST002627,2026-02-28,Pre,-32,0,0,0,US,Mobile,Existing,Medium,114.1,1,113.55,0,0,0,0
TXN0018180,CUST018029,2026-03-06,Pre,-26,0,0,0,US,Desktop,Existing,Medium,168.37,1,51.97,0,0,0,0
TXN0053189,CUST024746,2026-05-06,Post,35,1,0,1,US,Mobile,New,Low,92.01,1,69.96,1,0,0,0
TXN0068597,CUST016063,2026-05-31,Post,60,1,0,0,BR,Mobile,Existing,Medium,95.83,1,96.53,1,1,0,0
TXN0039150,CUST018734,2026-04-13,Post,12,1,0,0,MX,Mobile,New,Low,65.83,1,82.66,0,0,0,0
TXN0021878,CUST011378,2026-03-13,Pre,-19,0,0,0,US,Mobile,Existing,Low,68.34,1,153.72,1,0,0,0
TXN0025012,CUST017918,2026-03-19,Pre,-13,0,0,0,US,Desktop,Existing,Medium,143.36,1,41.85,0,0,0,0
TXN0031107,CUST025998,2026-03-30,Pre,-2,0,0,0,MX,Mobile,New,Medium,51.43,1,92.71,1,0,0,0
TXN0000185,CUST014228,2026-02-01,Pre,-59,0,0,0,MX,Desktop,Existing,Medium,81.82,1,222.85,1,0,0,0
TXN0035076,CUST010894,2026-04-06,Post,5,1,1,0,US,Mobile,New,Low,66.83,1,97.7,0,0,0,0
TXN0047512,CUST011887,2026-04-28,Post,27,1,0,0,US,Mobile,New,Low,14.49,1,24.47,0,0,0,0
TXN0028881,CUST016716,2026-03-26,Pre,-6,0,0,0,BR,Mobile,Existing,Low,39.76,0,68.04,0,0,1,0
TXN0052483,CUST010202,2026-05-05,Post,34,1,0,1,MX,Mobile,Existing,Low,115.0,1,100.14,0,0,0,0
TXN0007053,CUST025331,2026-02-13,Pre,-47,0,0,0,BR,Mobile,Existing,High,257.37,0,76.39,1,0,0,0
TXN0057424,CUST009896,2026-05-12,Post,41,1,0,0,US,Mobile,New,High,103.55,1,183.26,1,0,0,0
TXN0055413,CUST024514,2026-05-09,Post,38,1,0,1,BR,Mobile,New,Medium,138.72,0,44.84,0,0,0,0
TXN0020738,CUST015139,2026-03-11,Pre,-21,0,0,0,US,Mobile,New,High,193.56,1,368.41,1,0,0,0
TXN0010244,CUST022299,2026-02-20,Pre,-40,0,0,0,BR,Mobile,New,Low,80.46,1,149.08,0,0,0,0
TXN0003451,CUST005488,2026-02-07,Pre,-53,0,0,0,US,Mobile,Existing,Medium,82.65,1,204.44,0,0,0,0
TXN0043345,CUST021527,2026-04-20,Post,19,1,0,0,MX,Desktop,Existing,Low,63.91,1,48.82,0,0,0,0
TXN0001750,CUST015229,2026-02-04,Pre,-56,0,0,0,BR,Desktop,New,Low,13.57,1,92.74,0,0,0,0
TXN0055687,CUST002086,2026-05-09,Post,38,1,0,1,US,Mobile,New,Low,87.9,0,38.69,0,0,0,0
TXN0056158,CUST022362,2026-05-10,Post,39,1,0,1,US,Desktop,Existing,Low,26.94,1,57.38,0,0,0,0
TXN0025018,CUST021928,2026-03-19,Pre,-13,0,0,0,US,Desktop,Existing,Low,89.36,1,77.55,0,0,0,0
TXN0031170,CUST004370,2026-03-30,Pre,-2,0,0,0,MX,Desktop,Existing,Low,209.37,0,61.44,1,0,0,0
TXN0003087,CUST017634,2026-02-06,Pre,-54,0,0,0,BR,Mobile,Existing,Medium,49.75,1,24.24,0,0,0,0
TXN0021531,CUST024917,2026-03-12,Pre,-20,0,0,0,US,Mobile,Existing,High,16.26,1,51.69,0,0,0,0
TXN0022154,CUST009981,2026-03-14,Pre,-18,0,0,0,BR,Mobile,Existing,Low,113.63,1,63.8,0,0,0,0
TXN0027710,CUST024445,2026-03-24,Pre,-8,0,0,0,US,Mobile,New,Medium,75.88,1,87.16,0,0,0,0
TXN0020525,CUST001013,2026-03-11,Pre,-21,0,0,0,US,Mobile,Existing,Low,48.36,1,78.74,0,1,0,0
TXN0009794,CUST024540,2026-02-19,Pre,-41,0,0,0,BR,Mobile,New,Medium,55.59,1,106.2,1,0,0,0
TXN0050356,CUST004196,2026-05-02,Post,31,1,0,0,MX,Mobile,Existing,Medium,50.82,1,94.9,0,0,0,0
TXN0063199,CUST020953,2026-05-22,Post,51,1,0,0,US,Mobile,Existing,Low,176.72,1,59.26,0,0,0,0
TXN0062778,CUST018693,2026-05-21,Post,50,1,0,0,BR,Mobile,New,Medium,33.8,1,38.97,0,0,0,0
TXN0054857,CUST002657,2026-05-08,Post,37,1,0,1,US,Mobile,New,Medium,38.6,1,71.45,1,0,0,0
TXN0052287,CUST021110,2026-05-05,Post,34,1,0,1,MX,Mobile,New,Medium,111.74,1,26.86,0,0,0,0
TXN0004259,CUST010951,2026-02-09,Pre,-51,0,0,0,BR,Mobile,New,Low,239.13,1,126.36,0,0,0,0
TXN0011673,CUST022606,2026-02-23,Pre,-37,0,0,0,MX,Mobile,Existing,Low,37.95,1,25.7,0,1,0,0
TXN0017320,CUST014906,2026-03-05,Pre,-27,0,0,0,US,Desktop,New,Low,113.43,0,91.18,0,0,0,0
TXN0004600,CUST003469,2026-02-09,Pre,-51,0,0,0,MX,Mobile,Existing,Medium,55.79,0,212.93,1,0,0,0
TXN0030037,CUST010393,2026-03-28,Pre,-4,0,0,0,CR,Mobile,New,Medium,72.39,0,136.33,0,1,0,0
TXN0062088,CUST003335,2026-05-20,Post,49,1,0,0,US,Mobile,Existing,Low,388.7,1,29.17,0,1,0,0
TXN0029869,CUST010078,2026-03-28,Pre,-4,0,0,0,US,Mobile,Existing,High,107.38,1,52.48,0,0,0,0
TXN0065731,CUST016772,2026-05-26,Post,55,1,0,0,CR,Mobile,Existing,Medium,205.67,1,92.33,1,0,0,0
TXN0010563,CUST009975,2026-02-20,Pre,-40,0,0,0,US,Desktop,Existing,Low,116.46,1,32.37,0,0,1,0
TXN0047571,CUST007552,2026-04-28,Post,27,1,0,0,US,Mobile,New,Medium,56.76,1,52.06,0,0,0,0
TXN0061981,CUST001822,2026-05-20,Post,49,1,0,0,MX,Desktop,Existing,Low,37.77,1,73.45,0,1,0,0
TXN0061048,CUST017115,2026-05-18,Post,47,1,0,0,MX,Mobile,Existing,Low,97.25,1,64.06,0,0,0,0
TXN0054751,CUST009894,2026-05-08,Post,37,1,0,1,BR,Mobile,New,Medium,71.24,1,38.07,0,0,0,0
TXN0000569,CUST005650,2026-02-02,Pre,-58,0,0,0,US,Mobile,New,Low,82.88,1,100.92,0,0,0,0
TXN0002405,CUST002292,2026-02-05,Pre,-55,0,0,0,MX,Desktop,Existing,Low,135.34,1,103.97,0,0,0,0
TXN0022482,CUST003448,2026-03-14,Pre,-18,0,0,0,MX,Mobile,New,Low,37.76,1,60.17,1,0,0,0
TXN0015309,CUST005163,2026-03-01,Pre,-31,0,0,0,US,Mobile,Existing,High,44.32,1,260.96,1,1,0,0
TXN0005245,CUST006602,2026-02-10,Pre,-50,0,0,0,MX,Mobile,Existing,Low,119.77,0,64.61,0,0,0,0
TXN0016292,CUST024305,2026-03-03,Pre,-29,0,0,0,US,Mobile,Existing,Low,87.32,0,79.1,0,0,0,0
TXN0041037,CUST005507,2026-04-16,Post,15,1,0,0,BR,Mobile,Existing,Low,221.95,0,59.18,0,0,0,0
TXN0043311,CUST009854,2026-04-20,Post,19,1,0,0,US,Mobile,New,Medium,34.37,1,79.07,1,0,0,0
TXN0013700,CUST023138,2026-02-26,Pre,-34,0,0,0,MX,Mobile,Existing,Medium,81.39,1,118.6,0,0,0,0
TXN0041698,CUST023042,2026-04-17,Post,16,1,0,0,US,Mobile,Existing,Medium,49.38,0,71.82,0,0,0,0
TXN0035030,CUST023206,2026-04-06,Post,5,1,1,0,US,Mobile,Existing,Low,98.39,1,25.25,0,0,0,0
TXN0062771,CUST000009,2026-05-21,Post,50,1,0,0,MX,Mobile,Existing,Low,277.53,1,9.45,0,0,0,0
TXN0061590,CUST002750,2026-05-19,Post,48,1,0,0,US,Mobile,Existing,High,70.31,0,137.02,1,0,0,0
TXN0043112,CUST017598,2026-04-20,Post,19,1,0,0,BR,Mobile,Existing,Medium,146.82,1,82.15,0,0,1,0
TXN0065721,CUST011457,2026-05-26,Post,55,1,0,0,US,Mobile,Existing,Low,189.59,0,38.7,0,0,1,0
TXN0012215,CUST017053,2026-02-23,Pre,-37,0,0,0,MX,Mobile,Existing,Low,47.12,1,282.63,0,0,0,0
TXN0028126,CUST000174,2026-03-25,Pre,-7,0,0,0,US,Mobile,Existing,Low,39.94,1,38.38,0,0,0,0
TXN0019540,CUST018106,2026-03-09,Pre,-23,0,0,0,MX,Mobile,Existing,High,13.47,0,83.89,0,0,0,0
TXN0028366,CUST020407,2026-03-25,Pre,-7,0,0,0,US,Mobile,Existing,Low,110.09,1,43.61,0,0,0,0
TXN0065692,CUST005161,2026-05-26,Post,55,1,0,0,MX,Mobile,New,Medium,151.16,1,57.29,0,0,0,0
TXN0006235,CUST005195,2026-02-12,Pre,-48,0,0,0,US,Desktop,New,Low,59.48,1,128.45,0,0,0,0
TXN0040201,CUST016736,2026-04-15,Post,14,1,0,0,BR,Desktop,Existing,High,183.08,1,149.45,1,0,0,0
TXN0025340,CUST009183,2026-03-19,Pre,-13,0,0,0,BR,Mobile,Existing,Low,583.4,1,98.91,0,0,0,0
TXN0061269,CUST012545,2026-05-19,Post,48,1,0,0,US,Mobile,Existing,Low,103.71,1,26.19,0,0,0,0
TXN0049880,CUST001701,2026-05-01,Post,30,1,0,0,US,Mobile,New,Medium,84.52,1,54.2,0,0,0,0
TXN0013546,CUST025619,2026-02-26,Pre,-34,0,0,0,MX,Mobile,Existing,Low,88.93,1,82.4,0,0,0,0
TXN0016502,CUST021551,2026-03-03,Pre,-29,0,0,0,CR,Mobile,Existing,Low,62.4,1,51.65,0,0,0,0
TXN0016698,CUST017335,2026-03-04,Pre,-28,0,0,0,US,Mobile,Existing,Low,48.93,1,114.07,0,0,0,0
TXN0060994,CUST007534,2026-05-18,Post,47,1,0,0,MX,Desktop,New,Low,51.29,1,33.81,0,0,0,0
TXN0008161,CUST018400,2026-02-16,Pre,-44,0,0,0,CR,Mobile,Existing,Low,20.33,1,119.3,0,0,0,0
TXN0061823,CUST000562,2026-05-20,Post,49,1,0,0,US,Mobile,Existing,Medium,280.67,1,163.79,1,0,0,0
TXN0042483,CUST021949,2026-04-19,Post,18,1,0,0,US,Mobile,Existing,High,64.18,1,86.86,1,0,0,0
TXN0026936,CUST000601,2026-03-22,Pre,-10,0,0,0,CR,Mobile,New,Low,358.84,1,56.54,0,0,0,0
TXN0022415,CUST002761,2026-03-14,Pre,-18,0,0,0,MX,Desktop,New,Medium,353.92,0,72.54,0,1,0,0
TXN0017302,CUST015227,2026-03-05,Pre,-27,0,0,0,BR,Mobile,Existing,Low,349.14,1,93.8,0,0,1,0
TXN0000200,CUST021934,2026-02-01,Pre,-59,0,0,0,CR,Mobile,New,Low,40.87,1,90.31,0,0,0,0
TXN0007035,CUST015826,2026-02-13,Pre,-47,0,0,0,US,Mobile,Existing,Low,103.77,1,29.03,0,0,0,0
TXN0045690,CUST006946,2026-04-24,Post,23,1,0,0,MX,Mobile,New,Medium,46.85,0,59.94,0,0,1,0
TXN0044940,CUST004525,2026-04-23,Post,22,1,0,0,US,Mobile,Existing,Low,118.84,1,19.32,0,0,0,0
TXN0009662,CUST015595,2026-02-19,Pre,-41,0,0,0,US,Mobile,Existing,Medium,42.6,1,50.52,0,0,0,0
TXN0035093,CUST006281,2026-04-06,Post,5,1,1,0,US,Mobile,New,Low,79.47,1,76.51,0,0,0,0
TXN0037091,CUST012188,2026-04-09,Post,8,1,0,0,CR,Desktop,New,Medium,17.48,1,221.2,1,0,0,0
TXN0001540,CUST020667,2026-02-03,Pre,-57,0,0,0,MX,Mobile,New,Low,110.32,1,83.03,0,0,0,0
TXN0057515,CUST023700,2026-05-12,Post,41,1,0,0,BR,Mobile,New,Medium,204.83,1,51.61,0,0,0,0
TXN0009547,CUST016120,2026-02-18,Pre,-42,0,0,0,CR,Desktop,New,High,30.17,0,93.31,0,0,0,0
TXN0033755,CUST018078,2026-04-03,Post,2,1,1,0,MX,Desktop,Existing,Medium,73.21,1,67.23,0,0,0,0
TXN0022922,CUST003252,2026-03-15,Pre,-17,0,0,0,MX,Mobile,Existing,Medium,78.34,1,161.19,1,0,0,0
TXN0022621,CUST008399,2026-03-15,Pre,-17,0,0,0,US,Desktop,Existing,Medium,91.1,1,67.18,1,0,0,0
TXN0061204,CUST011423,2026-05-19,Post,48,1,0,0,CR,Mobile,New,Low,58.37,1,44.31,0,0,0,0
TXN0054778,CUST014570,2026-05-08,Post,37,1,0,1,US,Mobile,Existing,High,60.07,1,39.89,0,0,0,0
TXN0018978,CUST012318,2026-03-08,Pre,-24,0,0,0,US,Mobile,Existing,High,151.74,0,208.55,1,0,1,0
TXN0000404,CUST024188,2026-02-02,Pre,-58,0,0,0,MX,Mobile,Existing,Low,106.41,1,56.99,0,0,0,0
TXN0006366,CUST018201,2026-02-12,Pre,-48,0,0,0,US,Mobile,New,Low,22.57,1,110.1,0,0,0,0
TXN0052199,CUST017998,2026-05-05,Post,34,1,0,1,MX,Mobile,New,High,68.01,0,132.1,0,0,0,0
TXN0059567,CUST025163,2026-05-15,Post,44,1,0,0,MX,Mobile,New,Medium,85.13,1,-5.0,0,1,0,0
TXN0035878,CUST004300,2026-04-07,Post,6,1,1,0,US,Mobile,Existing,Low,48.95,1,82.14,0,0,0,0
TXN0032875,CUST009261,2026-04-02,Post,1,1,1,0,US,Mobile,Existing,Medium,114.57,1,186.9,0,0,0,0
TXN0058881,CUST024667,2026-05-14,Post,43,1,0,0,US,Desktop,New,Low,36.95,1,72.36,0,1,0,0
TXN0001032,CUST007802,2026-02-03,Pre,-57,0,0,0,CR,Mobile,New,Low,25.64,0,58.61,0,0,0,0
TXN0034096,CUST022552,2026-04-04,Post,3,1,1,0,BR,Mobile,New,Low,64.62,1,97.26,0,0,0,0
TXN0021458,CUST002024,2026-03-12,Pre,-20,0,0,0,BR,Desktop,Existing,Medium,152.64,1,74.72,0,0,0,0
