customer_id,customer_created_at,acquisition_channel,country_code,marketing_consent,order_id,order_timestamp,recognized_revenue
C00611,2024-12-19,organic,US,False,O0005238,2026-04-11,122.5
C00539,2025-06-28,referral,MX,True,O0004556,2026-02-18,43.89
C01948,2024-12-21,paid_social,US,True,O0016834,2026-05-13,243.11
C02367,2026-04-02,paid_search,MX,False,O0020337,2026-04-03,19.83
C01422,2026-07-02,organic,CR,True,O0012328,2026-07-03,40.39
C01346,2025-04-20,paid_search,MX,True,O0011666,2026-04-24,29.56
C00731,2025-12-31,referral,MX,True,O0006345,2026-01-01,80.92
C02009,2025-07-21,paid_search,CR,False,O0017371,2025-07-22,129.83
C00995,2025-10-14,organic,MX,True,O0008565,2026-04-19,61.49
C00205,2024-12-16,organic,MX,True,O0001697,2026-01-30,40.33
C00691,2025-12-01,organic,US,True,O0006033,2026-06-05,138.18
C02305,2025-04-09,referral,BR,True,O0019813,2026-01-21,50.19
C01102,2026-03-18,organic,MX,True,O0009387,2026-03-19,63.63
C02658,2026-03-28,paid_search,US,False,O0022615,2026-06-15,111.34
C00415,2025-09-19,referral,US,True,O0003521,2025-09-20,33.36
C00031,2025-12-01,organic,US,False,O0000284,2026-04-15,109.47
C02125,2025-03-31,referral,US,True,O0018318,2026-03-31,100.03
C02570,2026-05-13,email,US,True,O0021930,2026-05-14,148.02
C01431,2025-08-09,paid_search,BR,True,O0012410,2026-08-04,40.38
C02165,2025-07-25,organic,MX,True,O0018656,2025-11-05,80.76
C01245,2025-02-28,organic,US,False,O0010686,2026-07-31,44.55
C02308,2025-12-26,paid_social,BR,False,O0019834,2025-12-27,33.59
C01481,2025-03-04,paid_social,MX,True,O0012914,2026-08-16,79.21
C00738,2025-02-07,organic,US,True,O0006396,2026-05-21,105.91
C02906,2025-07-03,email,BR,True,O0024567,2025-09-21,89.98
C00660,2025-10-27,organic,US,False,O0005653,2025-10-28,11.5
C00697,2026-02-15,paid_search,MX,True,O0006064,2026-04-17,124.69
C00193,2025-03-20,email,US,True,O0001621,2026-07-23,315.77
C01218,2024-11-30,organic,CR,True,O0010457,2026-02-05,52.2
C00356,2026-05-24,referral,MX,True,O0003029,2026-05-25,106.81
C00140,2026-05-23,paid_social,CR,True,O0001221,2026-05-24,53.13
C01121,2024-10-21,organic,US,True,O0009526,2026-01-04,128.94
C02335,2026-01-17,paid_social,MX,True,O0020064,2026-08-05,114.46
C01210,2026-05-22,paid_search,BR,True,O0010399,2026-05-23,48.73
C02074,2025-04-17,referral,CR,True,O0017901,2026-07-05,43.2
C02205,2025-02-17,paid_search,MX,True,O0018973,2025-09-24,105.2
C00571,2025-08-03,referral,BR,False,O0004824,2025-08-04,24.06
C02633,2025-11-06,paid_search,US,True,O0022407,2026-03-14,107.65
C00221,2025-10-13,paid_social,CR,False,O0001838,2026-07-28,155.37
C00809,2026-06-24,paid_social,US,True,O0006982,2026-06-30,161.57
C00736,2026-01-08,organic,CR,True,O0006373,2026-01-09,162.17
C00589,2026-07-25,paid_search,US,True,O0005024,2026-07-26,26.74
C01757,2025-06-10,paid_search,US,False,O0015234,2026-07-12,236.33
C02771,2025-02-25,organic,BR,True,O0023535,2026-07-18,182.9
C00917,2025-11-21,organic,BR,False,O0007898,2025-12-07,15.06
C00948,2025-12-19,referral,MX,False,O0008204,2026-03-02,628.48
C00328,2025-06-16,referral,BR,False,O0002810,2026-06-12,133.14
C01674,2026-03-17,paid_social,CR,True,O0014573,2026-03-18,121.23
C00192,2025-03-17,paid_social,MX,False,O0001602,2026-07-10,190.22
C01812,2026-01-31,organic,MX,True,O0015663,2026-07-03,13.84
C00296,2025-07-09,organic,US,True,O0002573,2026-08-14,199.14
C00024,2025-11-14,organic,US,False,O0000208,2026-03-04,180.09
C02434,2025-01-08,referral,MX,True,O0020845,2026-01-04,154.07
C00003,2024-10-07,referral,BR,True,O0000033,2026-06-23,157.49
C00212,2025-04-23,paid_social,BR,True,O0001751,2026-01-07,20.65
C00801,2024-12-04,email,BR,True,O0006902,2025-05-20,183.2
C01886,2026-03-04,organic,US,True,O0016315,2026-03-05,118.15
C02273,2025-06-12,referral,US,False,O0019579,2025-06-13,55.37
C00736,2026-01-08,organic,CR,True,O0006372,2026-01-09,20.42
C01419,2025-03-20,organic,US,True,O0012292,2026-02-05,24.09
C00308,2024-11-14,organic,MX,False,O0002645,2026-01-02,94.47
C01542,2025-10-28,organic,MX,True,O0013434,2026-02-28,59.87
C00702,2026-08-01,organic,US,True,O0006106,2026-08-02,90.22
C01544,2024-09-17,organic,US,True,O0013451,2026-07-02,41.79
C01316,2025-03-03,paid_search,BR,True,O0011401,2026-03-28,86.23
C00654,2024-12-28,paid_social,US,True,O0005606,2026-07-22,144.19
C00089,2025-09-14,paid_social,US,True,O0000762,2026-06-27,100.23
C01761,2025-10-20,organic,CR,True,O0015277,2026-03-31,38.38
C02133,2024-10-20,paid_search,US,True,O0018411,2026-06-29,158.78
C02844,2025-08-16,organic,US,True,O0024084,2026-06-15,28.77
C01821,2025-12-29,paid_search,BR,True,O0015744,2026-06-30,99.82
C01404,2024-12-13,paid_search,MX,True,O0012176,2025-03-31,33.68
C01763,2025-03-12,referral,US,True,O0015286,2025-07-17,59.04
C01733,2024-11-22,organic,BR,True,O0015045,2026-07-09,27.86
C01284,2024-12-26,organic,MX,True,O0011088,2026-05-14,43.08
C01283,2024-09-17,email,MX,True,O0011086,2026-04-30,65.99
C02615,2025-04-29,paid_search,BR,True,O0022278,2025-09-23,97.25
C00208,2025-02-28,organic,MX,False,O0001720,2026-01-19,73.08
C00808,2024-12-21,paid_social,US,True,O0006959,2025-08-29,18.95
C02088,2026-06-04,email,BR,False,O0018041,2026-06-05,121.81
C00208,2025-02-28,organic,MX,False,O0001721,2026-03-26,336.91
C01777,2025-04-10,organic,MX,True,O0015419,2026-08-27,239.06
C02500,2026-03-23,paid_social,MX,True,O0021395,2026-04-08,43.05
C01230,2025-03-13,organic,MX,True,O0010536,2026-07-13,91.94
C02280,2026-01-08,paid_search,US,True,O0019629,2026-03-10,45.78
C00934,2026-06-03,organic,BR,True,O0008078,2026-06-04,61.95
C00138,2025-12-08,organic,US,True,O0001198,2026-01-30,40.45
C02491,2025-01-27,organic,US,True,O0021310,2025-05-30,63.47
C02326,2025-09-22,paid_social,CR,False,O0019968,2026-02-01,12.5
C02350,2026-01-15,paid_search,MX,True,O0020217,2026-01-16,40.26
C02404,2026-02-13,referral,US,False,O0020643,2026-02-14,117.62
C01314,2025-08-23,email,MX,False,O0011389,2026-01-16,132.22
C01521,2026-01-09,paid_search,CR,True,O0013248,2026-01-10,86.56
C01508,2025-09-11,organic,MX,True,O0013141,2026-05-21,67.25
C00410,2025-12-16,paid_search,US,True,O0003502,2026-07-05,16.65
C02048,2026-04-04,referral,US,True,O0017705,2026-04-05,17.85
C01036,2025-03-31,referral,MX,True,O0008865,2026-03-31,39.82
C00938,2025-11-09,email,US,False,O0008108,2026-05-28,102.77
C02947,2025-06-23,paid_search,CR,True,O0024881,2026-08-22,30.87
C02242,2025-01-05,paid_search,US,True,O0019282,2026-01-26,138.74
C00889,2024-10-27,referral,CR,True,O0007680,2025-10-26,29.43
C02926,2024-12-19,referral,MX,True,O0024717,2025-05-21,24.08
C01498,2024-09-20,paid_search,BR,True,O0013061,2026-04-17,72.15
C02777,2025-09-21,organic,US,True,O0023587,2026-08-19,81.79
C02207,2025-12-22,paid_search,MX,True,O0018983,2026-02-20,99.32
C02895,2025-09-08,organic,MX,True,O0024470,2026-02-10,39.79
C00856,2025-01-15,paid_search,US,True,O0007359,2025-04-03,122.21
C01052,2025-09-07,referral,US,False,O0008994,2025-09-08,191.46
C02629,2024-11-14,paid_search,MX,True,O0022380,2026-08-27,70.4
C02899,2025-04-20,referral,US,False,O0024503,2025-12-08,141.38
C01370,2025-09-25,referral,MX,False,O0011875,2026-08-07,105.95
C01763,2025-03-12,referral,US,True,O0015289,2025-08-29,67.17
C00093,2026-01-18,referral,US,True,O0000804,2026-04-23,127.78
C01451,2024-12-27,email,CR,True,O0012629,2026-06-19,138.64
C01475,2024-12-09,paid_social,US,True,O0012865,2026-02-11,135.31
C01129,2024-09-14,paid_social,US,True,O0009605,2025-11-07,64.1
C00488,2026-01-02,referral,BR,True,O0004152,2026-08-28,158.06
C01841,2025-07-14,organic,US,True,O0015899,2026-08-06,46.79
C00622,2025-08-03,paid_search,US,True,O0005330,2025-11-17,189.01
C01698,2026-05-06,paid_search,MX,True,O0014761,2026-06-15,137.79
C00667,2026-03-08,organic,CR,True,O0005726,2026-03-09,127.39
C02866,2024-11-26,email,CR,True,O0024214,2025-08-09,69.02
C01350,2024-10-03,paid_search,US,True,O0011733,2026-08-02,84.06
C00784,2025-12-12,referral,US,True,O0006775,2026-08-27,49.31
C01913,2025-05-24,paid_search,CR,True,O0016502,2026-05-12,8.79
C01910,2026-05-31,paid_search,BR,True,O0016475,2026-07-15,42.66
C00262,2026-05-05,paid_search,US,True,O0002244,2026-08-26,100.38
C02666,2025-07-12,paid_social,BR,False,O0022687,2025-07-13,170.31
C02327,2026-01-25,paid_search,BR,True,O0019979,2026-01-26,42.21
C02508,2024-10-14,organic,BR,True,O0021452,2026-04-16,76.3
C01195,2025-09-03,paid_social,US,True,O0010246,2025-09-17,126.67
C01431,2025-08-09,paid_search,BR,True,O0012408,2026-06-12,188.1
C01746,2026-04-22,paid_social,US,True,O0015152,2026-04-25,52.67
C02682,2025-01-21,paid_search,US,True,O0022816,2026-08-04,79.22
C02342,2025-01-09,referral,CR,True,O0020149,2026-02-20,116.56
C01612,2024-12-15,referral,US,False,O0014027,2026-06-08,70.83
C02072,2026-02-22,organic,US,False,O0017883,2026-05-09,69.43
C01661,2025-12-17,organic,US,True,O0014445,2025-12-18,74.93
C00140,2026-05-23,paid_social,CR,True,O0001237,2026-08-16,163.88
C00383,2026-01-05,referral,CR,True,O0003261,2026-01-06,114.95
C01266,2025-01-28,paid_search,US,True,O0010919,2026-08-12,117.48
C02534,2024-12-24,paid_search,MX,True,O0021703,2026-07-05,216.93
C01175,2026-02-27,organic,US,False,O0010029,2026-02-28,297.56
C01843,2025-05-18,organic,MX,True,O0015921,2025-08-13,43.24
C01817,2026-04-03,referral,US,True,O0015712,2026-04-04,45.99
C00403,2025-08-31,paid_social,US,True,O0003443,2026-05-23,122.43
C02513,2026-08-01,email,US,True,O0021525,2026-08-21,16.57
C01348,2026-06-03,paid_social,MX,True,O0011691,2026-06-04,79.19
C02281,2026-04-19,paid_social,MX,True,O0019635,2026-04-20,26.82
C00089,2025-09-14,paid_social,US,True,O0000764,2026-08-21,17.4
C00458,2025-03-10,organic,US,True,O0003870,2026-07-16,35.75
C02078,2024-11-30,paid_social,CR,True,O0017960,2026-08-28,58.41
C01842,2024-12-20,email,MX,True,O0015914,2026-04-30,29.77
C02531,2026-02-07,paid_social,MX,True,O0021667,2026-05-17,82.91
C00545,2025-06-12,referral,BR,True,O0004608,2026-08-01,70.23
C02632,2025-10-02,organic,BR,True,O0022401,2026-07-08,44.19
C01010,2025-06-23,paid_search,BR,True,O0008678,2025-07-17,129.13
C02552,2026-03-10,organic,US,False,O0021817,2026-04-06,15.69
C00614,2026-03-20,paid_social,BR,True,O0005276,2026-03-21,38.43
C00312,2025-09-27,organic,MX,True,O0002677,2025-09-28,54.86
C00285,2026-06-07,organic,US,True,O0002463,2026-06-08,55.95
C00576,2025-08-26,email,US,True,O0004906,2026-08-22,63.86
C00805,2025-03-17,paid_social,US,False,O0006940,2025-12-17,136.39
C02868,2026-03-24,paid_social,CR,True,O0024241,2026-03-25,89.27
C02673,2025-11-14,paid_search,US,False,O0022745,2026-08-02,130.79
C02236,2025-02-16,paid_search,US,True,O0019242,2026-04-16,20.36
C01042,2026-05-20,organic,US,False,O0008911,2026-05-21,27.34
C00087,2026-07-16,paid_social,BR,True,O0000743,2026-07-17,84.19
C01107,2025-06-10,organic,US,True,O0009434,2026-06-05,157.09
C01567,2026-01-24,organic,MX,True,O0013661,2026-02-21,87.74
C02506,2026-03-30,paid_search,US,True,O0021426,2026-03-31,48.32
C02687,2025-02-03,paid_social,MX,True,O0022847,2025-11-03,51.55
C01136,2025-05-28,organic,BR,True,O0009675,2026-02-19,160.29
C01651,2025-08-08,paid_social,BR,True,O0014340,2026-05-17,89.39
C00279,2025-07-24,referral,US,True,O0002425,2026-08-17,198.67
C01672,2025-02-25,organic,BR,True,O0014547,2026-03-18,13.37
C01560,2026-07-01,paid_search,BR,True,O0013600,2026-07-02,57.66
C00762,2026-06-02,paid_search,CR,True,O0006577,2026-06-03,23.6
C00068,2025-11-18,organic,MX,True,O0000576,2025-11-19,33.67
C01624,2026-03-20,organic,US,True,O0014152,2026-07-08,49.22
C00623,2025-11-23,paid_social,BR,True,O0005335,2025-11-24,37.02
C01171,2026-05-23,organic,US,True,O0009990,2026-05-24,79.84
C01443,2025-01-25,paid_social,US,True,O0012539,2026-07-24,24.95
C01354,2025-10-18,email,US,True,O0011768,2026-03-20,87.31
C00030,2026-05-25,referral,US,True,O0000256,2026-05-26,146.37
C01121,2024-10-21,organic,US,True,O0009534,2026-04-29,54.36
C01235,2025-10-21,paid_search,MX,True,O0010587,2026-06-06,62.94
C02333,2026-07-25,referral,CR,False,O0020037,2026-07-26,88.27
C00790,2026-03-05,paid_search,US,False,O0006827,2026-03-06,110.0
C02697,2025-01-13,paid_search,MX,True,O0022974,2026-04-15,48.38
C01355,2025-07-30,paid_search,US,True,O0011776,2026-08-21,68.35
C01095,2025-04-14,paid_search,US,True,O0009348,2025-09-06,271.97
C02544,2026-07-06,paid_social,CR,True,O0021769,2026-07-07,161.02
C00972,2026-03-22,organic,US,True,O0008401,2026-08-16,149.98
C01376,2025-06-30,organic,BR,True,O0011921,2026-08-04,40.09
C00493,2024-11-08,organic,US,True,O0004169,2026-01-17,207.76
C02409,2025-08-13,paid_social,US,False,O0020686,2026-02-20,241.96
C02982,2025-07-23,organic,CR,True,O0025165,2026-02-27,53.3
C01431,2025-08-09,paid_search,BR,True,O0012406,2026-05-19,121.43
C02440,2025-03-29,email,MX,True,O0020902,2025-03-30,20.23
C00448,2025-03-03,referral,CR,True,O0003759,2026-05-27,88.14
C01053,2025-05-17,organic,MX,True,O0009006,2026-07-15,27.8
C00048,2025-02-02,paid_social,BR,True,O0000439,2025-05-24,126.79
C00816,2025-06-16,organic,US,True,O0007035,2025-06-17,34.17
C01672,2025-02-25,organic,BR,True,O0014546,2026-03-02,142.59
C02069,2025-06-21,organic,BR,True,O0017866,2026-04-12,111.03
C01341,2026-03-25,paid_search,CR,True,O0011641,2026-03-26,118.04
C00853,2025-09-12,organic,MX,False,O0007332,2026-06-17,189.21
C02942,2026-02-23,paid_search,US,False,O0024823,2026-06-26,26.43
C00944,2026-07-02,paid_search,US,True,O0008146,2026-07-03,109.97
C00498,2025-10-18,paid_social,CR,True,O0004216,2026-08-06,106.88
C00708,2025-08-12,paid_search,BR,False,O0006143,2025-12-24,27.71
C01795,2025-03-17,paid_social,US,True,O0015538,2025-11-11,140.47
C00533,2025-07-14,referral,CR,True,O0004520,2025-08-18,165.75
C00325,2025-09-26,organic,US,True,O0002797,2025-09-27,68.04
C00628,2025-12-18,paid_social,MX,True,O0005383,2025-12-19,73.48
C01727,2026-05-13,organic,US,True,O0014993,2026-05-14,53.83
C02917,2026-02-02,email,US,True,O0024636,2026-07-22,89.78
C00315,2025-12-20,paid_social,US,True,O0002697,2026-04-11,54.9
C01470,2025-07-08,email,BR,True,O0012830,2026-04-18,68.55
C01881,2026-03-26,referral,CR,True,O0016267,2026-03-27,52.3
C00600,2025-08-01,organic,CR,True,O0005094,2025-10-04,50.73
C02155,2025-03-28,organic,MX,True,O0018590,2026-03-08,16.95
C01187,2026-03-18,organic,CR,False,O0010177,2026-03-19,116.14
C02462,2026-03-22,paid_social,BR,True,O0021095,2026-07-22,65.99
C01988,2025-12-21,referral,US,True,O0017177,2025-12-22,29.38
C02363,2025-05-21,paid_social,CR,True,O0020313,2026-07-18,89.88
C00921,2025-10-03,email,BR,True,O0007937,2026-04-13,91.9
C00730,2025-12-29,referral,MX,True,O0006340,2025-12-30,27.0
C01886,2026-03-04,organic,US,True,O0016313,2026-03-05,73.0
C01135,2025-05-29,paid_search,MX,False,O0009663,2026-03-03,49.84
C01286,2025-02-01,paid_search,MX,True,O0011114,2025-12-22,222.64
C02243,2025-04-29,referral,MX,True,O0019303,2026-01-11,119.15
C01310,2025-08-09,paid_search,BR,False,O0011357,2026-06-04,189.01
C02560,2025-12-15,paid_search,BR,True,O0021856,2026-07-10,51.55
C00481,2025-10-03,paid_search,MX,False,O0004107,2026-08-30,168.46
C02401,2026-04-17,paid_search,US,False,O0020606,2026-04-18,90.34
C02109,2025-11-09,referral,US,True,O0018163,2025-11-26,38.89
C00995,2025-10-14,organic,MX,True,O0008568,2026-06-03,83.98
C01917,2025-11-13,referral,MX,True,O0016531,2026-05-02,19.7
C00952,2025-10-13,organic,US,True,O0008236,2025-10-14,55.98
C01932,2025-11-13,paid_social,MX,True,O0016669,2025-11-14,94.34
C02302,2024-12-13,organic,MX,True,O0019793,2026-07-28,30.14
C02844,2025-08-16,organic,US,True,O0024080,2026-01-27,76.33
C01919,2025-07-13,referral,US,True,O0016558,2026-07-18,159.51
C01993,2025-01-09,organic,MX,False,O0017226,2026-02-15,38.6
C02941,2025-01-06,paid_search,US,True,O0024814,2026-06-21,74.89
C01749,2025-04-04,organic,US,True,O0015174,2025-04-05,22.51
C02429,2024-09-13,organic,CR,True,O0020815,2025-06-18,371.06
C01759,2025-07-09,paid_social,BR,True,O0015243,2025-11-29,135.94
C01210,2026-05-22,paid_search,BR,True,O0010403,2026-05-23,82.95
C01912,2026-05-01,email,MX,False,O0016499,2026-06-25,63.57
C00047,2025-05-30,paid_search,US,True,O0000431,2026-01-22,140.76
C01533,2026-07-31,paid_social,BR,True,O0013352,2026-08-01,52.16
C01161,2025-07-04,paid_search,US,True,O0009921,2026-03-18,208.83
C00603,2026-02-08,email,BR,False,O0005115,2026-02-09,137.32
C01695,2025-12-26,referral,US,True,O0014735,2026-05-10,26.89
C00758,2026-07-26,paid_social,CR,True,O0006548,2026-07-27,47.17
C01741,2025-05-18,referral,US,False,O0015114,2026-03-20,86.37
C00025,2026-02-19,paid_social,US,False,O0000212,2026-02-20,149.5
C00124,2025-06-23,paid_search,US,False,O0001046,2026-08-08,82.18
C02845,2024-12-15,organic,US,True,O0024086,2026-06-02,32.25
C01013,2024-11-11,paid_search,MX,True,O0008708,2026-02-22,90.65
C02530,2025-04-10,organic,MX,True,O0021646,2025-11-04,75.62
C02024,2024-12-24,referral,US,False,O0017502,2026-05-04,55.18
C01985,2025-06-16,organic,BR,True,O0017159,2026-06-21,60.18
C01677,2025-07-30,organic,US,True,O0014607,2026-08-18,222.31
C01126,2025-04-19,email,CR,True,O0009569,2026-06-05,79.03
C02468,2025-12-23,paid_search,US,True,O0021149,2025-12-24,69.67
C00140,2026-05-23,paid_social,CR,True,O0001227,2026-05-24,50.17
C00898,2026-01-20,organic,US,True,O0007759,2026-01-21,68.21
C02472,2024-11-08,email,MX,True,O0021178,2026-03-20,108.0
C01048,2026-05-11,referral,US,True,O0008953,2026-05-12,44.19
C00898,2026-01-20,organic,US,True,O0007758,2026-01-21,25.65
C02720,2026-06-28,referral,MX,True,O0023163,2026-06-29,55.16
C00009,2025-01-24,paid_social,BR,True,O0000098,2025-09-28,82.38
C00618,2026-02-15,paid_social,US,False,O0005297,2026-02-16,8.0
C00364,2025-10-23,referral,US,True,O0003100,2026-08-07,72.52
C01819,2025-02-25,referral,CR,True,O0015722,2026-04-19,13.84
C00183,2026-03-11,email,BR,True,O0001546,2026-05-17,59.7
C01245,2025-02-28,organic,US,False,O0010682,2026-07-19,213.31
C02511,2025-11-01,organic,CR,True,O0021499,2026-01-07,138.29
C01399,2025-11-11,organic,US,True,O0012106,2025-12-28,280.8
C01433,2025-04-06,paid_search,US,True,O0012429,2025-11-26,81.0
C01756,2026-06-30,referral,US,True,O0015219,2026-07-01,54.73
C02156,2026-07-17,paid_social,MX,False,O0018617,2026-08-18,79.66
C02189,2026-07-21,paid_social,MX,True,O0018830,2026-07-22,113.88
C00547,2025-06-07,paid_search,MX,False,O0004623,2026-06-06,78.49
C01598,2025-10-15,email,US,False,O0013937,2026-02-26,201.56
C01330,2024-11-07,referral,MX,True,O0011543,2026-06-03,151.7
C00183,2026-03-11,email,BR,True,O0001544,2026-04-01,93.96
C02066,2024-11-01,paid_social,CR,True,O0017840,2024-12-13,59.48
C01518,2024-10-04,organic,MX,False,O0013233,2026-04-28,184.76
C01231,2025-04-19,organic,BR,False,O0010543,2025-10-31,19.92
C01317,2026-06-08,paid_search,MX,True,O0011422,2026-06-09,97.81
C00458,2025-03-10,organic,US,True,O0003860,2026-02-18,140.51
C01971,2026-05-23,paid_social,MX,True,O0017029,2026-05-24,41.73
C00872,2024-11-03,paid_social,US,False,O0007537,2025-08-13,120.12
C02189,2026-07-21,paid_social,MX,True,O0018849,2026-08-23,146.74
C00770,2026-03-03,paid_search,US,False,O0006633,2026-08-20,33.03
C02332,2025-06-15,paid_search,US,True,O0020009,2026-01-03,32.95
C02802,2025-08-20,referral,BR,True,O0023762,2026-06-18,195.23
C01177,2025-08-20,paid_social,BR,False,O0010060,2026-07-12,42.14
C01693,2026-03-22,organic,MX,True,O0014716,2026-03-23,240.96
C02449,2025-08-08,paid_search,MX,True,O0020982,2026-04-21,100.06
C00543,2024-10-18,referral,US,True,O0004585,2025-12-09,87.72
C00537,2025-03-14,paid_social,US,True,O0004541,2026-07-28,61.08
C01269,2026-01-25,referral,US,False,O0010954,2026-07-12,42.1
C02670,2026-02-21,paid_search,US,True,O0022712,2026-02-22,8.0
C00106,2026-06-08,paid_social,US,True,O0000897,2026-06-09,56.55
C00833,2025-08-11,organic,MX,True,O0007167,2026-05-07,42.96
C02906,2025-07-03,email,BR,True,O0024573,2026-02-26,106.19
C02578,2025-09-01,referral,US,True,O0021990,2026-04-11,154.06
C00636,2025-06-18,referral,US,True,O0005456,2025-09-14,191.71
C00311,2025-10-15,email,US,True,O0002666,2026-06-09,134.01
C02046,2025-07-22,referral,US,True,O0017678,2026-02-07,22.68
C02632,2025-10-02,organic,BR,True,O0022397,2026-06-03,126.8
C01250,2024-10-15,email,US,False,O0010728,2026-01-20,47.95
C02674,2025-10-11,paid_social,BR,True,O0022757,2026-04-01,157.02
C01167,2026-03-30,paid_search,US,True,O0009967,2026-04-21,17.23
C00128,2026-07-29,paid_social,MX,True,O0001095,2026-08-16,116.6
C02241,2024-11-04,referral,US,True,O0019278,2025-06-04,139.69
C00448,2025-03-03,referral,CR,True,O0003765,2026-07-19,130.51
C00573,2026-05-16,referral,CR,True,O0004839,2026-05-17,158.57
C01327,2026-06-20,paid_search,CR,True,O0011506,2026-06-21,93.21
C01994,2026-01-28,email,US,False,O0017248,2026-01-29,144.52
C01983,2025-06-01,paid_search,MX,True,O0017146,2026-05-29,165.75
C01492,2025-06-30,paid_social,BR,False,O0012999,2026-01-07,135.29
C00500,2024-10-26,organic,BR,True,O0004230,2026-06-01,49.72
C00459,2025-09-20,referral,US,True,O0003894,2026-06-20,185.78
C00600,2025-08-01,organic,CR,True,O0005101,2026-03-18,144.18
C02294,2024-09-27,paid_social,US,True,O0019740,2026-01-30,157.62
C02783,2026-03-01,paid_social,BR,True,O0023621,2026-04-22,48.42
C02779,2026-01-23,organic,US,True,O0023593,2026-02-15,61.42
C01161,2025-07-04,paid_search,US,True,O0009933,2026-08-14,139.0
C02393,2026-01-18,referral,US,True,O0020569,2026-07-04,72.23
C02681,2025-10-26,email,MX,True,O0022803,2026-06-23,237.15
C01677,2025-07-30,organic,US,True,O0014600,2026-07-13,228.79
C01471,2024-10-17,paid_social,US,False,O0012840,2025-11-17,55.82
C00834,2024-12-29,email,BR,True,O0007180,2026-06-07,88.92
C01708,2025-12-04,paid_search,MX,False,O0014827,2026-08-18,112.55
C00576,2025-08-26,email,US,True,O0004899,2026-07-10,50.66
C00357,2026-01-07,organic,BR,True,O0003035,2026-04-19,51.9
C01683,2026-01-30,referral,BR,True,O0014637,2026-01-31,38.63
C01312,2024-11-16,organic,US,True,O0011377,2026-03-24,19.79
C02150,2024-11-28,email,US,True,O0018565,2025-11-04,98.28
C00071,2026-01-31,referral,US,True,O0000609,2026-02-01,19.65
C02770,2026-03-23,organic,CR,True,O0023512,2026-03-24,92.19
C01710,2025-11-18,email,BR,True,O0014844,2026-02-07,26.37
C01994,2026-01-28,email,US,False,O0017255,2026-04-21,250.26
C01757,2025-06-10,paid_search,US,False,O0015225,2026-03-07,105.92
C01181,2025-02-14,paid_search,BR,False,O0010091,2026-06-23,50.9
C01816,2026-01-23,email,US,False,O0015697,2026-03-31,106.22
C00686,2024-10-01,organic,BR,True,O0005951,2026-07-25,69.62
C01042,2026-05-20,organic,US,False,O0008909,2026-05-21,92.63
C00145,2025-08-29,organic,BR,True,O0001280,2026-07-31,100.96
C00492,2026-05-21,paid_search,US,True,O0004163,2026-05-22,21.37
C01898,2025-02-26,email,CR,False,O0016418,2025-04-19,44.77
C01958,2026-02-07,organic,MX,True,O0016942,2026-04-19,101.07
C02791,2025-12-30,paid_search,CR,True,O0023678,2025-12-31,126.65
C01330,2024-11-07,referral,MX,True,O0011545,2026-07-09,54.37
C00127,2024-10-10,organic,MX,True,O0001078,2025-04-12,22.61
C02526,2025-06-20,referral,CR,False,O0021612,2025-06-21,209.73
C02565,2026-07-01,email,US,True,O0021883,2026-07-02,215.83
C02086,2026-05-28,paid_search,MX,True,O0018022,2026-05-29,81.8
C00987,2025-06-18,paid_search,BR,False,O0008476,2026-02-26,106.42
C02835,2026-02-09,paid_search,US,True,O0024033,2026-02-10,66.54
C00738,2025-02-07,organic,US,True,O0006409,2026-08-12,211.36
C00140,2026-05-23,paid_social,CR,True,O0001236,2026-08-15,120.42
C02287,2024-11-26,paid_social,MX,True,O0019696,2026-08-06,116.04
C01472,2026-03-05,referral,MX,True,O0012851,2026-04-22,85.1
C01442,2024-12-19,paid_social,CR,False,O0012524,2025-10-11,190.76
C00518,2025-12-08,paid_search,US,True,O0004381,2025-12-09,35.27
C00427,2025-06-25,paid_social,BR,True,O0003593,2026-08-22,55.37
C00407,2025-12-21,email,MX,False,O0003481,2025-12-22,83.89
C00989,2025-12-14,organic,MX,False,O0008500,2026-06-09,55.24
C02589,2026-05-03,organic,BR,True,O0022071,2026-08-05,60.08
C02380,2025-09-11,organic,MX,True,O0020466,2026-05-04,77.75
C02694,2026-06-23,referral,MX,False,O0022951,2026-06-24,104.63
C02849,2025-02-19,paid_search,BR,True,O0024112,2025-09-24,39.61
C00537,2025-03-14,paid_social,US,True,O0004542,2026-08-21,101.51
C00566,2025-10-06,referral,US,True,O0004784,2026-02-09,103.44
C00669,2025-02-05,organic,US,True,O0005741,2025-11-02,164.42
C01710,2025-11-18,email,BR,True,O0014841,2025-12-31,124.76
C00199,2025-10-26,organic,US,True,O0001668,2025-10-27,38.89
C01576,2025-10-06,referral,US,False,O0013733,2026-01-04,26.33
C01888,2025-03-24,organic,MX,True,O0016332,2026-06-06,88.2
C00146,2026-05-24,organic,BR,True,O0001284,2026-05-25,16.59
C02864,2026-01-06,organic,US,True,O0024199,2026-01-11,35.47
C00030,2026-05-25,referral,US,True,O0000260,2026-05-26,111.68
C01895,2025-05-10,referral,MX,False,O0016389,2025-05-18,15.98
C00921,2025-10-03,email,BR,True,O0007952,2026-08-23,116.76
C01420,2025-11-06,paid_search,CR,True,O0012315,2025-11-07,39.88
C01429,2024-12-13,paid_social,US,True,O0012393,2026-07-10,198.94
C00724,2026-02-23,organic,BR,True,O0006291,2026-02-24,193.16
